StationCode,AnalyteName,UnitName,Result,SampleDate
315ATA,Chromium,ug/L,1.13,09/18/2017
315FRC,Aluminum,ug/L,5.19,09/18/2017
544UIDABR,Bifenthrin,ug/L,0.0148,09/18/2018
544UIDABR,Bifenthrin,ug/L,0.0143,09/18/2018
544WSAWAV,Bifenthrin,ug/L,0.0149,09/18/2018
544UIDABR,Bifenthrin,ug/L,0.002,09/18/2018
544WSAWAV,Bifenthrin,ug/L,0.0144,09/18/2018
544UIDABR,Bifenthrin,ug/L,0.002,09/18/2018
113BU0067,Chromium,ug/L,0.16,09/19/2012
113GU4637,Aluminum,ug/L,9.9,09/19/2012
113GA2733,Chromium,ug/L,0.1,09/19/2012
113GU4637,Chromium,ug/L,0.11,09/19/2012
113GU4637,Chromium,ug/L,0.12,09/19/2012
113BU0067,Aluminum,ug/L,2.55,09/19/2012
113WF0079,Aluminum,ug/L,3.09,09/19/2012
113GU4637,Aluminum,ug/L,9.75,09/19/2012
113GA2733,Aluminum,ug/L,4.75,09/19/2012
113WF0079,Chromium,ug/L,0.13,09/19/2012
113NF0828,Aluminum,ug/L,7.43,09/19/2012
802CL10,Aluminum,ug/L,120,09/19/2016
OB-RW-16,Chromium,ug/L,0.142,09/19/2019
SP-RW-18,Chromium,ug/L,0.228,09/19/2019
OB-RW-16,Chromium,ug/L,0.202,09/19/2019
LE-RW-21,Chromium,ug/L,0.136,09/19/2019
SP-RW-18,Chromium,ug/L,0.149,09/19/2019
LE-RW-21,Chromium,ug/L,0.188,09/19/2019
LE-RW-21,Chromium,ug/L,0.136,09/19/2019
LE-RW-21,Chromium,ug/L,0.188,09/19/2019
OB-RW-16,Chromium,ug/L,0.142,09/19/2019
OB-RW-16,Chromium,ug/L,0.202,09/19/2019
SP-RW-18,Chromium,ug/L,0.149,09/19/2019
SP-RW-18,Chromium,ug/L,0.228,09/19/2019
309DAV,Aluminum,ug/L,496,09/21/2016
304WAD,Chromium,ug/L,0.25,09/21/2016
304APT,Aluminum,ug/L,4.04,09/21/2016
309DAV,Chromium,ug/L,1.79,09/21/2016
304APT,Aluminum,ug/L,3.41,09/21/2016
309DAV,Aluminum,ug/L,496,09/21/2016
304GAZ,Aluminum,ug/L,8.91,09/21/2016
304WAD,Aluminum,ug/L,3.93,09/21/2016
309DAV,Chromium,ug/L,12.6,09/21/2016
SalRiv2,Bifenthrin,ug/L,0.016008,09/21/2016
CarmRiv1,Bifenthrin,ug/L,0.00062,09/21/2016
309DAV,Aluminum,ug/L,402,09/21/2016
304SOK,Aluminum,ug/L,13.7,09/21/2016
304LOR,Aluminum,ug/L,7.59,09/21/2016
304SCO,Aluminum,ug/L,57.1,09/21/2016
309DAV,Chromium,ug/L,12.5,09/21/2016
304VAL,Aluminum,ug/L,98.2,09/21/2017
304GZR,Chromium,ug/L,0.1,09/21/2017
304GAZ,Aluminum,ug/L,9.78,09/21/2017
304APT,Chromium,ug/L,0.15,09/21/2017
304SVC,Chromium,ug/L,0.13,09/21/2017
304APS,Chromium,ug/L,0.12,09/21/2017
304SCO,Aluminum,ug/L,15.5,09/21/2017
304GAZ,Aluminum,ug/L,10.6,09/21/2017
304APS,Aluminum,ug/L,5.78,09/21/2017
304GZR,Aluminum,ug/L,11.2,09/21/2017
304SOK,Chromium,ug/L,0.18,09/21/2017
304GAZ,Aluminum,ug/L,10.6,09/21/2017
304VAL,Chromium,ug/L,0.6,09/21/2017
304SVC,Aluminum,ug/L,178,09/21/2017
304GAZ,Chromium,ug/L,0.23,09/21/2017
304WAD,Aluminum,ug/L,30.2,09/21/2017
304GAZ,Chromium,ug/L,0.11,09/21/2017
304SCO,Chromium,ug/L,0.32,09/21/2017
304APT,Aluminum,ug/L,12.6,09/21/2017
304SOK,Aluminum,ug/L,2.45,09/21/2017
304WAD,Chromium,ug/L,1.93,09/21/2017
304GAZ,Chromium,ug/L,0.21,09/21/2017
ESC-MLS,Chromium,ug/L,0.36,09/22/2010
LPC-TWAS-2,Chromium,ug/L,1.4,09/22/2010
LPC-MLS,Chromium,ug/L,0.043,09/22/2010
LPC-TWAS-2,Chromium,ug/L,0.053,09/22/2010
LPC-MLS,Chromium,ug/L,0.32,09/22/2010
ESC-MLS,Chromium,ug/L,0.083,09/22/2010
315MIS,Aluminum,ug/L,21.2,09/22/2015
315ATA,Chromium,ug/L,1.27,09/22/2015
315FRC,Chromium,ug/L,0.89,09/22/2015
313SAI,Chromium,ug/L,0.79,09/22/2015
315MIS,Chromium,ug/L,0.91,09/22/2015
315ABU,Aluminum,ug/L,40.4,09/22/2015
315FRC,Aluminum,ug/L,13.1,09/22/2015
315ABU,Chromium,ug/L,1.53,09/22/2015
315FRC,Aluminum,ug/L,13.9,09/22/2015
315FRC,Chromium,ug/L,1.7,09/22/2015
315FRC,Aluminum,ug/L,11.4,09/22/2015
315ATA,Aluminum,ug/L,30.9,09/22/2015
313SAI,Aluminum,ug/L,19.9,09/22/2015
315FRC,Chromium,ug/L,1.61,09/22/2015
SDC-TWAS-1,Chromium,ug/L,52.5,09/23/2010
CC-NF54,Acenaphthene,ug/L,0.1,09/23/2010
SDC-TWAS-1,Chromium,ug/L,54.8,09/23/2010
CC-NF54,Chromium,ug/L,0.11,09/23/2010
SDC-TWAS-1,Chromium,ug/L,54.8,09/23/2010
LPC-TWAS-1,Chromium,ug/L,47.9,09/23/2010
LPC-TWAS-1,Chromium,ug/L,0.21,09/23/2010
SDC-TWAS-1,Chromium,ug/L,52.5,09/23/2010
CC-NF54,Chromium,ug/L,0.25,09/23/2010
LPC-TWAS-1,Chromium,ug/L,0.044,09/23/2010
LPC-TWAS-1,Chromium,ug/L,50.9,09/23/2010
CC-NF54,Aldrin,ug/L,0.005,09/23/2010
LPC-TWAS-1,Chromium,ug/L,50.9,09/23/2010
LPC-TWAS-1,Chromium,ug/L,47.9,09/23/2010
105SC0083,Aluminum,ug/L,4.95,09/24/2013
105KL8064,Aluminum,ug/L,47.5,09/24/2013
105SC9823,Aluminum,ug/L,2.43,09/24/2013
105SC0083,Chromium,ug/L,0.33,09/24/2013
105KL6111,Aluminum,ug/L,31.6,09/24/2013
105KL6111,Chromium,ug/L,0.25,09/24/2013
105KL8064,Chromium,ug/L,0.17,09/24/2013
105SC9823,Chromium,ug/L,0.55,09/24/2013
ESC-MLS,Chromium,ug/L,0.41,09/24/2014
ESC-MLS,Chromium,ug/L,47.5,09/24/2014
LPC-TWAS-3,Chromium,ug/L,1.2,09/24/2014
CC-NF54,Chromium,ug/L,0.19,09/24/2014
ESC-MLS,Chromium,ug/L,47.1,09/24/2014
CC-NF54,Acenaphthene,ug/L,5.42,09/24/2014
ESC-MLS,Chromium,ug/L,0.043,09/24/2014
LPC-TWAS-2,Chromium,ug/L,0.0963,09/24/2014
ESC-MLS,Bifenthrin,ug/L,0.4833,09/24/2014
CC-NF54,Acenaphthene,ug/L,5.36,09/24/2014
ESC-MLS,Chromium,ug/L,47,09/24/2014
ESC-MLS,Aldrin,ug/L,0.0604,09/24/2014
LPC-TWAS-2,Chromium,ug/L,0.097,09/24/2014
LPC-TWAS-3,Chromium,ug/L,0.034,09/24/2014
LPC-MLS,Chromium,ug/L,0.24,09/24/2014
ESC-MLS,Aldrin,ug/L,0.0621,09/24/2014
ESC-MLS,Chromium,ug/L,47.2,09/24/2014
ESC-MLS,Bifenthrin,ug/L,0.4556,09/24/2014
CC-NF54,Chromium,ug/L,0.056,09/24/2014
LPC-MLS,Chromium,ug/L,0.03,09/24/2014
LPC-TWAS-2,Chromium,ug/L,0.0374,09/24/2014
LPC-TWAS-2,Chromium,ug/L,0.043,09/24/2014
LPC-MLS,Chromium,ug/L,0.33,09/24/2014
CC-NF54,Aldrin,ug/L,0.0707,09/24/2014
CC-NF54,Aldrin,ug/L,0.0713,09/24/2014
312SMA,Chromium,ug/L,2.76,09/24/2015
310PRE,Aluminum,ug/L,393,09/24/2015
310PIS,Aluminum,ug/L,81,09/24/2015
310SCN,Chromium,ug/L,0.6,09/24/2015
310PIS,Chromium,ug/L,0.33,09/24/2015
310SCN,Aluminum,ug/L,51.7,09/24/2015
310AGS,Chromium,ug/L,0.33,09/24/2015
310PIS,Aluminum,ug/L,79.7,09/24/2015
310PRE,Chromium,ug/L,5.08,09/24/2015
310PIS,Chromium,ug/L,0.33,09/24/2015
310AGS,Aluminum,ug/L,32.5,09/24/2015
312SMA,Aluminum,ug/L,1015,09/24/2015
105SH9274,Aluminum,ug/L,34,09/25/2013
105SH9274,Aluminum,ug/L,6.57,09/25/2013
105KL9084,Chromium,ug/L,0.18,09/25/2013
105SH1452,Chromium,ug/L,0.55,09/25/2013
105KL9084,Aluminum,ug/L,26.4,09/25/2013
105KL9990,Aluminum,ug/L,82.8,09/25/2013
105SH9274,Aluminum,ug/L,6.03,09/25/2013
105SH9274,Chromium,ug/L,0.45,09/25/2013
105SH9274,Chromium,ug/L,0.45,09/25/2013
105SH9274,Aluminum,ug/L,33.7,09/25/2013
105SH1452,Aluminum,ug/L,30.4,09/25/2013
105KL9990,Chromium,ug/L,0.38,09/25/2013
308BSR,Aluminum,ug/L,13,09/25/2017
309DAV,Chromium,ug/L,3.14,09/25/2017
309DAV,Aluminum,ug/L,1024,09/25/2017
308LSR,Aluminum,ug/L,25.2,09/25/2017
SP-RW-20,Chromium,ug/L,0.164,09/26/2014
SP-RW-19,Chromium,ug/L,0.164,09/26/2014
SP-RW-18,Chromium,ug/L,0.164,09/26/2014
SP-RW-20,Chromium,ug/L,0.164,09/26/2014
SP-RW-19,Chromium,ug/L,0.164,09/26/2014
LE-RW-22,Chromium,ug/L,0.164,09/26/2014
LE-RW-21,Chromium,ug/L,0.164,09/26/2014
OB-RW-17,Chromium,ug/L,0.164,09/26/2014
OB-RW-17,Chromium,ug/L,0.164,09/26/2014
LE-RW-21,Chromium,ug/L,0.164,09/26/2014
LE-RW-22,Chromium,ug/L,0.164,09/26/2014
SP-RW-18,Chromium,ug/L,0.164,09/26/2014
SMR-MLS-2,Chromium,ug/L,47.3,09/27/2016
SMR-MLS-2,Chromium,ug/L,49.8,09/27/2016
SMR-MLS-2,Chromium,ug/L,0.073,09/27/2016
SMR-MLS-2,Chromium,ug/L,0.038,09/27/2016
SMR-MLS-2,Chromium,ug/L,47.1,09/27/2016
315ABU,Chromium,ug/L,0.38,09/27/2016
315FRC,Aluminum,ug/L,6.93,09/27/2016
SMR-MLS-2,Chromium,ug/L,0.05,09/27/2016
SMR-MLS-2,Chromium,ug/L,50.3,09/27/2016
315ATA,Chromium,ug/L,0.34,09/27/2016
SMR-MLS-2,Chromium,ug/L,0.0602,09/27/2016
315ABU,Aluminum,ug/L,19.8,09/27/2016
SMR-MLS-2,Chromium,ug/L,0.086,09/27/2016
SMR-MLS-2,Chromium,ug/L,0.0719,09/27/2016
315FRC,Chromium,ug/L,0.47,09/27/2016
315ATA,Aluminum,ug/L,24.1,09/27/2016
114RR2940,Aluminum,ug/L,56.7,09/28/2010
114EF0373,Aluminum,ug/L,322,09/28/2010
114RR8339,Chromium,ug/L,1.38,09/28/2010
114RR5652,Aluminum,ug/L,117,09/28/2010
114RR8709,Chromium,ug/L,0.15,09/28/2010
114RR8339,Aluminum,ug/L,303,09/28/2010
114EF0373,Chromium,ug/L,1.48,09/28/2010
114RR8339,Aluminum,ug/L,303,09/28/2010
114RR5652,Chromium,ug/L,0.75,09/28/2010
114RR8339,Chromium,ug/L,1.33,09/28/2010
114RR8709,Aluminum,ug/L,5.43,09/28/2010
114RR2940,Chromium,ug/L,0.5,09/28/2010
OB-RW-16,Chromium,ug/L,0.472,09/28/2014
IB-RW-15,Chromium,ug/L,0.349,09/28/2014
IB-RW-14,Chromium,ug/L,0.569,09/28/2014
IB-RW-12,Chromium,ug/L,0.587,09/28/2014
304LOR,Aluminum,ug/L,32.1,09/28/2017
304SLE,Aluminum,ug/L,12,09/28/2017
304BRA,Aluminum,ug/L,17.5,09/28/2017
304ZAY,Aluminum,ug/L,27.9,09/28/2017
304RIV,Aluminum,ug/L,8.72,09/28/2017
304ARA,Aluminum,ug/L,153,09/28/2017
304SLB,Aluminum,ug/L,14.4,09/28/2017
304SL9,Aluminum,ug/L,12.1,09/28/2017
304BH9,Aluminum,ug/L,5.33,09/28/2017
304ZAY,Aluminum,ug/L,29.1,09/28/2017
304BEP,Aluminum,ug/L,4.42,09/28/2017
304BEP,Aluminum,ug/L,4.39,09/28/2017
519NBCWxx,Bifenthrin,ug/L,0.0228,09/29/2011
519NBCWxx,Bifenthrin,ug/L,0.0222,09/29/2011
114MW0930_SWAMP,Aluminum,ug/L,242,09/30/2010
114BS0310,Aluminum,ug/L,2.38,09/30/2010
114BS0310,Aluminum,ug/L,2.94,09/30/2010
114AU0318,Aluminum,ug/L,15.3,09/30/2010
114SR0761_SWAMP,Aluminum,ug/L,109,09/30/2010
519NBCWxx,Bifenthrin,ug/L,0.003,09/30/2011
519YBWAxx,Bifenthrin,ug/L,0.003,09/30/2011
519YBWAxx,Bifenthrin,ug/L,0.003,09/30/2011
103RW1599,Aldrin,ug/L,0.018,10/01/2013
103RW1599,Captan,ug/L,0.385,10/01/2013
103RW1599,Bifenthrin,ug/L,0.005,10/01/2013
103RW1599,Bifenthrin,ug/L,0.006,10/01/2013
103RW1599,Aldrin,ug/L,0.018,10/01/2013
103RW1599,Captan,ug/L,0.376,10/01/2013
ASBS-TRI000_ORW,Acenaphthene,ug/L,3.92,10/03/2011
ASBS-TRI000_ORW,Acenaphthene,ug/L,3.7,10/03/2011
713CRNVBD,Aldrin,ug/L,0.0169,10/04/2010
713CRNVBD,Aldrin,ug/L,0.0148,10/04/2010
715CRIDG1,Bifenthrin,ug/L,0.0049,10/05/2010
Veterans,Aluminum,ug/L,60,10/05/2010
Veterans,Aluminum,ug/L,15,10/05/2010
715CRIDG1,Bifenthrin,ug/L,0.0046,10/05/2010
111SF1944,Aluminum,ug/L,8.43,10/05/2010
Nimbus,Aluminum,ug/L,16,10/05/2010
723NRBDRY,Bifenthrin,ug/L,0.001,10/05/2010
Discovery,Aluminum,ug/L,11,10/05/2010
Nimbus,Aluminum,ug/L,3.1,10/05/2010
111SF1944,Aluminum,ug/L,17.7,10/05/2010
Nimbus,Aluminum,ug/L,1.9,10/05/2010
723ARINTL,Aluminum,ug/L,9.54,10/05/2010
Veterans,Aluminum,ug/L,1.9,10/05/2010
723ARINTL,Aluminum,ug/L,9.18,10/05/2010
Discovery,Aluminum,ug/L,3.9,10/05/2010
111SF1944,Aluminum,ug/L,17.9,10/05/2010
723NRBDRY,Aluminum,ug/L,3.55,10/05/2010
Nimbus,Aluminum,ug/L,12,10/05/2010
PGC058,Bifenthrin,ug/L,0.0047,10/05/2011
PGC015,Bifenthrin,ug/L,0.0168,10/05/2011
Veterans,Acenaphthene,ug/L,0.0035,10/05/2011
CC-SD8(1),Bifenthrin,ug/L,0.2934,10/05/2011
PGC025,Bifenthrin,ug/L,0.0508,10/05/2011
Discovery,Aldrin,ug/L,0.0034,10/05/2011
Discovery,Acenaphthene,ug/L,0.0035,10/05/2011
Nimbus,Aldrin,ug/L,0.0034,10/05/2011
Freeport,Aldrin,ug/L,0.0034,10/05/2011
Orange 43,Bifenthrin,ug/L,0.0114,10/05/2011
Nimbus,Acenaphthene,ug/L,0.0035,10/05/2011
Veterans,Aldrin,ug/L,0.0034,10/05/2011
Discovery,Acenaphthene,ug/L,0.0035,10/05/2011
802CL08,Aluminum,ug/L,290,10/05/2016
802CL08,Aluminum,ug/L,130,10/05/2016
802CL09,Aluminum,ug/L,120,10/05/2016
802CL07,Aluminum,ug/L,130,10/05/2016
802CL10,Aluminum,ug/L,240,10/05/2016
802CL10,Aluminum,ug/L,110,10/05/2016
802CL07,Aluminum,ug/L,100,10/05/2016
802CL09,Aluminum,ug/L,120,10/05/2016
802CL09,Aluminum,ug/L,270,10/05/2016
802CL08,Aluminum,ug/L,120,10/05/2016
802CL08,Aluminum,ug/L,180,10/05/2016
802CL07,Aluminum,ug/L,190,10/05/2016
802CL09,Aluminum,ug/L,200,10/05/2016
802CL08,Aluminum,ug/L,110,10/05/2016
723ARDP6A,Bifenthrin,ug/L,0.002,10/06/2010
Freeport,Aluminum,ug/L,47,10/06/2010
723ARDP3A,Aldrin,ug/L,0.0179,10/06/2010
River Mile 44,Aluminum,ug/L,5.3,10/06/2010
723NROTWM,Bifenthrin,ug/L,0.001,10/06/2010
723NREVHU,Aluminum,ug/L,8.41,10/06/2010
723NREVHU,Aluminum,ug/L,9.61,10/06/2010
723ARDP10,Bifenthrin,ug/L,0.003,10/06/2010
723ARDP10,Aluminum,ug/L,21,10/06/2010
723ARGRB1,Bifenthrin,ug/L,0.002,10/06/2010
Freeport,Aluminum,ug/L,3.4,10/06/2010
723ARDP06,Bifenthrin,ug/L,0.0036,10/06/2010
723ARDP06,Bifenthrin,ug/L,0.002,10/06/2010
723ARGRB1,Aluminum,ug/L,1.75,10/06/2010
723NREVHU,Aluminum,ug/L,8.31,10/06/2010
River Mile 44,Aluminum,ug/L,48,10/06/2010
723NREVHU,Bifenthrin,ug/L,0.002,10/06/2010
723ARDP06,Aluminum,ug/L,13.9,10/06/2010
723ARDP3A,Aluminum,ug/L,18.9,10/06/2010
723NROTWM,Aluminum,ug/L,25.8,10/06/2010
723ARDP3A,Bifenthrin,ug/L,0.002,10/06/2010
723ARGRB1,Aluminum,ug/L,1.74,10/06/2010
723ARDP06,Bifenthrin,ug/L,0.0039,10/06/2010
723ARDP3A,Aldrin,ug/L,0.0172,10/06/2010
ME-CC,Aluminum,ug/L,9.2,10/06/2011
ME-VR2,Aluminum,ug/L,210,10/06/2011
ME-VR2,Aluminum,ug/L,2.6,10/06/2011
ME-VR2,Captan,ug/L,0.86,10/06/2011
SDR-TWAS-2,Bifenthrin,ug/L,0.0596,10/06/2011
ME-VR2,Aldrin,ug/L,0.0015,10/06/2011
SDR-TWAS-1,Bifenthrin,ug/L,0.0412,10/06/2011
ME-CC,Alachlor,ug/L,0.022,10/06/2011
SDR-MLS,Bifenthrin,ug/L,0.0222,10/06/2011
MB-TWAS-1,Bifenthrin,ug/L,0.2173,10/06/2011
ME-CC,Aldrin,ug/L,0.0015,10/06/2011
ME-SCR,Captan,ug/L,1.7,10/06/2011
MB-TWAS-2,Bifenthrin,ug/L,0.3522,10/06/2011
ME-VR2,Acenaphthene,ug/L,0.12,10/06/2011
ME-SCR,Aldrin,ug/L,0.0015,10/06/2011
ME-CC,Captan,ug/L,0.86,10/06/2011
ME-SCR,Acenaphthene,ug/L,0.12,10/06/2011
TJR-MLS,Bifenthrin,ug/L,0.0209,10/06/2011
ME-SCR,Aluminum,ug/L,170,10/06/2011
ME-CC,Acenaphthene,ug/L,0.12,10/06/2011
TC-MLS,Bifenthrin,ug/L,0.2772,10/06/2011
ME-SCR,Alachlor,ug/L,0.044,10/06/2011
ME-VR2,Alachlor,ug/L,0.022,10/06/2011
MB-TWAS-1,Bifenthrin,ug/L,0.0968,10/06/2011
OR-TWAS-1,Bifenthrin,ug/L,0.2776,10/06/2011
ME-CC,Aluminum,ug/L,7900,10/06/2011
ME-SCR,Aluminum,ug/L,10000,10/06/2011
308LSR,Aluminum,ug/L,9.862143791,10/06/2016
308BSR,Aluminum,ug/L,7.069080609,10/06/2016
310SSC,Aluminum,ug/L,13.59552219,10/06/2016
308BGC,Aluminum,ug/L,2.913914208,10/06/2016
308WLO,Aluminum,ug/L,5.737681191,10/06/2016
ME-SCR,Aldrin,ug/L,0.0015,10/07/2010
ME-SCR,Captan,ug/L,0.86,10/07/2010
ME-VR2,Alachlor,ug/L,0.07,10/07/2010
ME-CC,Acenaphthene,ug/L,4.46,10/07/2010
ME-CC,Aldrin,ug/L,0.0015,10/07/2010
ME-CC,Acenaphthene,ug/L,0.12,10/07/2010
ME-SCR,Alachlor,ug/L,0.07,10/07/2010
ME-VR2,Aluminum,ug/L,4.2,10/07/2010
ME-VR2,Aluminum,ug/L,290,10/07/2010
ME-VR2,Captan,ug/L,0.86,10/07/2010
ME-CC,Acenaphthene,ug/L,4.18,10/07/2010
ME-VR2,Aldrin,ug/L,0.0015,10/07/2010
ME-SCR,Aluminum,ug/L,22000,10/07/2010
ME-CC,Captan,ug/L,0.86,10/07/2010
719CVSC52,Bifenthrin,ug/L,0.001,10/07/2010
ME-SCR,Aluminum,ug/L,4.2,10/07/2010
ME-CC,Aluminum,ug/L,23,10/07/2010
ME-CC,Alachlor,ug/L,0.07,10/07/2010
719CVSCOT,Bifenthrin,ug/L,0.001,10/07/2010
ME-CC,Aluminum,ug/L,6400,10/07/2010
ME-VR2,Aluminum,ug/L,328,10/07/2010
ME-VR2,Acenaphthene,ug/L,0.12,10/07/2010
ME-SCR,Acenaphthene,ug/L,0.12,10/07/2010
ME-VR2,Aluminum,ug/L,326,10/07/2010
Freeport,Aluminum,ug/L,78,10/08/2013
541MER554,Aldrin,ug/L,0.181,10/08/2013
541MER554,Aldrin,ug/L,0.213,10/08/2013
723IPVD69,Bifenthrin,ug/L,0.00155,10/09/2012
723IPRF29,Bifenthrin,ug/L,0.00413,10/09/2012
723IPVD69,Bifenthrin,ug/L,0.0019,10/09/2013
901INTSC5,Bifenthrin,ug/L,0.133,10/09/2013
723ARGRB1,Bifenthrin,ug/L,0.00162,10/09/2013
Imperial 71,Bifenthrin,ug/L,0.00467,10/09/2013
541MER531,Bifenthrin,ug/L,0.139,10/09/2018
541MER531,Bifenthrin,ug/L,0.136,10/09/2018
114RR1041,Aluminum,ug/L,60.8,10/10/2011
114RR1599,Aluminum,ug/L,52.7,10/10/2011
SR-MLS,Aldrin,ug/L,0.0716,10/10/2013
CC-SD8(1),Bifenthrin,ug/L,0.5016,10/10/2013
SR-MLS,Aluminum,ug/L,880,10/10/2013
SR-MLS,Bifenthrin,ug/L,0.0021,10/10/2013
SR-MLS,Acenaphthene,ug/L,3.71,10/10/2013
SDR-TWAS-1,Bifenthrin,ug/L,0.016,10/10/2013
SR-MLS,Acenaphthene,ug/L,3.71,10/10/2013
SDR-TWAS-3,Bifenthrin,ug/L,0.0051,10/10/2013
SR-MLS,Aldrin,ug/L,0.0799,10/10/2013
SR-MLS,Aluminum,ug/L,2.5,10/10/2013
SDR-MLS,Bifenthrin,ug/L,0.0028,10/10/2013
TJR-MLS,Bifenthrin,ug/L,0.0029,10/10/2013
SR-MLS,Bifenthrin,ug/L,1.1689,10/10/2013
SR-MLS,Bifenthrin,ug/L,0.0023,10/10/2013
SR-MLS,Bifenthrin,ug/L,0.0025,10/10/2013
SR-MLS,Bifenthrin,ug/L,1.0963,10/10/2013
SR-MLS,Aldrin,ug/L,0.0799,10/10/2013
SR-MLS,Aluminum,ug/L,997,10/10/2013
MB-TWAS-2,Bifenthrin,ug/L,0.0059,10/10/2013
SR-MLS,Acenaphthene,ug/L,4.39,10/10/2013
SR-MLS,Aluminum,ug/L,991,10/10/2013
SR-MLS,Aluminum,ug/L,2.8,10/10/2013
SR-MLS,Acenaphthene,ug/L,3.71,10/10/2013
SR-MLS,Acenaphthene,ug/L,4.39,10/10/2013
SR-MLS,Aldrin,ug/L,0.0716,10/10/2013
SR-MLS,Aldrin,ug/L,0.0716,10/10/2013
SR-MLS,Acenaphthene,ug/L,4.39,10/10/2013
SR-TWAS-1,Bifenthrin,ug/L,0.0121,10/10/2013
SDR-TWAS-2,Bifenthrin,ug/L,0.0406,10/10/2013
SR-MLS,Aldrin,ug/L,0.0799,10/10/2013
TC-MLS,Bifenthrin,ug/L,0.002,10/10/2013
SR-MLS,Aluminum,ug/L,990,10/10/2013
SR-MLS,Aluminum,ug/L,991,10/10/2013
SR-MLS,Aluminum,ug/L,997,10/10/2013
MB-TWAS-1,Bifenthrin,ug/L,0.0121,10/10/2013
541MER531,Aldrin,ug/L,0.0823,10/10/2017
541MER531,Aldrin,ug/L,0.0938,10/10/2017
114RR2899,Aluminum,ug/L,37.4,10/11/2011
114RR2678,Aluminum,ug/L,37.7,10/11/2011
723ARGRB1,Aluminum,ug/L,7.01,10/11/2011
719CVSCOT,Aluminum,ug/L,13.4,10/11/2011
723NRBDRY,Aluminum,ug/L,1.14,10/11/2011
114DC0037,Aluminum,ug/L,53.2,10/11/2011
715CRIDG1,Aluminum,ug/L,11.7,10/11/2011
723ARGRB1,Aluminum,ug/L,9.02,10/11/2011
541MER531,Aldrin,ug/L,0.176,10/11/2011
715CRIDG1,Aluminum,ug/L,12,10/11/2011
541MER531,Aldrin,ug/L,0.178,10/11/2011
LPC-TWAS-2,Bifenthrin,ug/L,0.1197,10/11/2012
SM-TWAS-1a,Bifenthrin,ug/L,0.0674,10/11/2012
901INTSC5,Bifenthrin,ug/L,0.0576,10/11/2012
Orange 43,Bifenthrin,ug/L,0.0042,10/11/2012
LAC-TWAS-1,Bifenthrin,ug/L,0.2131,10/11/2012
SM-TWAS-1a,Bifenthrin,ug/L,0.0895,10/11/2012
BVC-TWAS-1,Bifenthrin,ug/L,0.194,10/11/2012
541MER554,Aldrin,ug/L,0.0151,10/11/2016
541MER554,Aldrin,ug/L,0.0317,10/11/2016
544WSAWAV,Aldrin,ug/L,0.149,10/12/2010
544WSAWAV,Aldrin,ug/L,0.157,10/12/2010
541MER531,Aldrin,ug/L,0.23,10/12/2010
541MER531,Aldrin,ug/L,0.207,10/12/2010
114RR0898,Aluminum,ug/L,28.3,10/12/2011
114RR1325,Aluminum,ug/L,48.1,10/12/2011
114RR8339,Aluminum,ug/L,323,10/12/2011
114RR5652,Aluminum,ug/L,119,10/12/2011
114RR8709,Aluminum,ug/L,46.9,10/12/2011
719CVSC52,Aluminum,ug/L,8.69,10/12/2011
114RR5652,Aluminum,ug/L,120,10/12/2011
114RR1325,Aluminum,ug/L,48.8,10/12/2011
114BS0310,Aluminum,ug/L,9.31,10/12/2011
114AU0318,Aluminum,ug/L,15.8,10/12/2011
114MW0930_SWAMP,Aluminum,ug/L,113,10/12/2011
114RR1325,Aluminum,ug/L,51.4,10/12/2011
114SR0761_SWAMP,Aluminum,ug/L,48.7,10/12/2011
114DC3277,Aluminum,ug/L,105,10/12/2011
114EF0373,Aluminum,ug/L,396,10/12/2011
114RR0898,Aluminum,ug/L,28.8,10/12/2011
LPC-MLS,Bifenthrin,ug/L,0.0027,10/12/2012
CC-SD8(1),Bifenthrin,ug/L,0.2112,10/12/2012
SDC-TWAS-1,Bifenthrin,ug/L,0.0343,10/12/2012
ESC-MLS,Bifenthrin,ug/L,0.0018,10/12/2012
AHC-MLS,Bifenthrin,ug/L,0.931,10/12/2012
105IN1545,Aluminum,ug/L,11.7,10/13/2010
105SI0473,Aluminum,ug/L,2.54,10/13/2010
105IN3286,Aluminum,ug/L,15.6,10/13/2010
105IN2529,Aluminum,ug/L,88.9,10/13/2010
105LG0421,Aluminum,ug/L,10.5,10/13/2010
105EI0066,Aluminum,ug/L,12.7,10/13/2010
105IN4395,Aluminum,ug/L,4019,10/13/2010
105IN3286,Aluminum,ug/L,3.53,10/13/2010
105LG0421,Aluminum,ug/L,4.59,10/13/2010
105LG0421,Aluminum,ug/L,12.4,10/13/2010
723IPHV10,Bifenthrin,ug/L,0.00303,10/13/2015
723IPVD69,Bifenthrin,ug/L,0.00143,10/13/2015
723IPRF29,Bifenthrin,ug/L,0.00121,10/13/2015
313SAI,Aluminum,ug/L,156,10/13/2016
313SAI,Aluminum,ug/L,157,10/13/2016
310SLB,Aluminum,ug/L,43.31848354,10/13/2016
310SLB,Aluminum,ug/L,47.65290055,10/13/2016
313SAI,Aluminum,ug/L,68.17052356,10/13/2016
312SMA,Aluminum,ug/L,2307.41223,10/13/2016
310PIS,Aluminum,ug/L,117.2241075,10/13/2016
541MER531,Aldrin,ug/L,0.105,10/14/2014
541MER531,Aldrin,ug/L,0.12,10/14/2014
